"Long","Lat","Stn_Name","Clim_ID","Prov_or_Ter","Tm","DwTm","D","Tx","DwTx","Tn","DwTn","S","DwS","S%N","P","DwP","P%N","S_G","Pd","BS","DwBS","BS%","HDD","CDD"
"-110.343","52.587","RIBSTONE SOUTH AGCM","3015480","AB","-10.7","3","NA","4.7","3","-24.4","3","","","NA","3.0","3","NA","","2","","","NA","802.3","0.0"
"-110.102","53.019","RIVERCOURSE AGCM","3015501","AB","-10.4","3","NA","7.2","3","-24.7","3","","","NA","1.2","3","NA","","0","","","NA","794.6","0.0"
"-114.912","52.421","ROCKY MTN HOUSE (AUT)","3015523","AB","-9.8","0","NA","8.2","0","-28.6","0","","","NA","6.3","0","NA","27.0","1","","","NA","862.0","0.0"
"-112.422","52.792","ROSALIND AGCM","3015600","AB","-8.7","3","NA","6.1","3","-25.3","3","","","NA","1.7","3","NA","","0","","","NA","748.5","0.0"
"-111.453","54.282","ST. LINA AGCM","3015673","AB","-9.0","3","NA","11.6","3","-27.5","3","","","NA","6.9","13","NA","","3","","","NA","756.5","0.0"
"-111.272","54.011","ST. PAUL AGCM","3015676","AB","-10.4","3","NA","6.2","3","-25.4","3","","","NA","5.3","12","NA","","2","","","NA","796.1","0.0"
"-110.755","51.590","SEDALIA AGCM","3015797","AB","-10.8","3","NA","2.3","3","-24.7","3","","","NA","3.3","4","NA","","0","","","NA","806.8","0.0"
"-112.539","53.333","SHONTS AGCM","3015900","AB","-9.5","3","NA","6.2","3","-25.8","3","","","NA","2.5","3","NA","","0","","","NA","771.1","0.0"
"-112.499","54.278","SMOKY LAKE AGDM","3016022","AB","-8.2","3","NA","8.8","3","-24.3","3","","","NA","8.2","3","NA","","4","","","NA","732.7","0.0"
"-111.683","51.816","SPONDIN AGCM","3016070","AB","-11.1","3","NA","7.4","3","-24.5","3","","","NA","","","NA","","","","","NA","814.2","0.0"
"-112.596","52.347","STETTLER AGDM","3016124","AB","-8.7","3","NA","7.1","3","-23.0","3","","","NA","3.7","16","NA","","1","","","NA","747.3","0.0"
"-113.895","53.217","THORSBY AGCM","3016441","AB","-7.0","3","NA","12.0","3","-23.4","3","","","NA","3.9","3","NA","","1","","","NA","699.9","0.0"
"-114.718","53.439","TOMAHAWK AGDM","3016505","AB","-6.0","5","NA","10.5","5","-19.4","5","","","NA","3.0","6","NA","","1","","","NA","624.5","0.0"
"-110.081","53.664","TULLIBY LAKE AGCM","3016593","AB","-10.4","3","NA","3.3","3","-24.9","3","","","NA","4.0","5","NA","","1","","","NA","794.6","0.0"
"-113.033","53.500","UNCAS","3016650","AB","","","NA","","","","","7.2","0","NA","7.2","0","NA","32.0","2","","","NA","",""
"-111.678","53.625","TWO HILLS AGDM","3016655","AB","-9.1","3","NA","6.3","3","-22.6","3","","","NA","4.9","3","NA","","1","","","NA","759.5","0.0"
"-110.882","53.344","VERMILION AGDM","3016802","AB","-9.9","3","NA","6.4","3","-23.8","3","","","NA","2.5","3","NA","","0","","","NA","780.1","0.0"
"-111.732","53.182","VIKING AGCM","3016841","AB","-9.2","3","NA","6.6","3","-21.6","3","","","NA","1.7","3","NA","","0","","","NA","760.6","0.0"
"-111.921","54.130","VILNA AGCM","3016852","AB","-9.0","3","NA","9.7","3","-24.6","3","","","NA","6.6","19","NA","","1","","","NA","755.3","0.0"
"-112.098","53.505","VEGREVILLE","3016GF0","AB","-10.6","0","-5.5","6.4","0","-23.4","0","","","NA","1.9","0","12.0","24.0","0","","","NA","886.3","0.0"
"-113.444","52.980","WETASKIWIN AGCM","3017282","AB","-8.1","3","NA","10.6","3","-24.5","3","","","NA","3.0","6","NA","","1","","","NA","731.6","0.0"
"-111.224","51.491","YOUNGSTOWN AGCM","3017705","AB","-10.5","3","NA","5.1","3","-24.0","3","","","NA","1.6","3","NA","","0","","","NA","796.6","0.0"
"-114.108","53.547","EDMONTON STONY PLAIN CS","301A001","AB","-6.0","1","NA","10.4","1","-20.2","1","","","NA","3.4","1","NA","","2","","","NA","719.9","0.0"
"-110.206","51.670","ESTHER 1","301B460","AB","-11.7","0","NA","1.4","0","-26.4","0","","","NA","0.7","0","NA","24.0","0","","","NA","921.1","0.0"
"-111.096","52.829","WAINWRIGHT CFB AIRFIELD 21","301S001","AB","-9.0","0","NA","7.0","0","-23.9","0","","","NA","2.0","0","NA","36.0","1","","","NA","838.1","0.0"
"-113.821","54.308","PIBROCH AGCM","301X001","AB","-10.1","3","NA","7.2","3","-25.3","3","","","NA","7.0","3","NA","0.0","3","","","NA","786.7","0.0"
"-110.317","51.066","ACADIA VALLEY","3020035","AB","-9.1","3","NA","4.5","3","-21.8","3","","","NA","3.4","6","NA","","0","","","NA","758.9","0.0"
"-111.006","50.810","ATLEE AGCM","3020405","AB","-8.7","5","NA","3.0","5","-20.3","5","","","NA","5.2","5","NA","","3","","","NA","693.0","0.0"
"-113.357","51.379","BEISEKER AGCM","3020610","AB","-10.0","3","NA","8.1","3","-31.9","3","","","NA","7.1","5","NA","","3","","","NA","782.6","0.0"
"-112.803","51.998","BIG VALLEY AGCM","3020679","AB","-8.0","3","NA","13.6","3","-20.9","3","","","NA","2.5","3","NA","","0","","","NA","726.6","0.0"
"-110.686","50.798","BUFFALO AGCM","3020950","AB","-7.9","3","NA","4.3","3","-22.0","3","","","NA","4.6","3","NA","","2","","","NA","723.8","0.0"
"-111.221","51.024","CABIN LAKE AGCM","3021000","AB","-9.9","3","NA","3.8","3","-23.2","3","","","NA","","","NA","","","","","NA","780.4","0.0"
"-110.797","51.067","CAPPON","3021200","AB","-10.1","3","NA","3.6","3","-22.6","3","","","NA","3.0","7","NA","","0","","","NA","788.1","0.0"
"-110.824","51.276","CEREAL AGCM","3021463","AB","-10.6","3","NA","0.7","3","-22.3","3","","","NA","2.4","5","NA","","0","","","NA","799.7","0.0"
"-112.252","51.775","CRAIGMYLE AGCM","3021912","AB","-9.9","3","NA","3.6","3","-21.9","3","","","NA","4.3","3","NA","","1","","","NA","781.6","0.0"
"-112.677","51.445","DRUMHELLER EAST","30221LG","AB","-7.1","0","NA","8.1","0","-18.3","0","","","NA","4.2","0","NA","","2","","","NA","777.6","0.0"
"-112.097","51.053","FINNEGAN AGCM","3022650","AB","-9.8","3","NA","6.4","3","-23.0","3","","","NA","","","NA","","","","","NA","779.0","0.0"
"-112.135","51.453","HAND HILLS AGCM","3022990","AB","-9.0","3","NA","9.9","3","-20.0","3","","","NA","9.9","4","NA","","2","","","NA","756.0","0.0"
"-114.486","52.310","HESPERO AGCM","3023200","AB","-9.8","3","NA","7.9","3","-25.8","3","","","NA","5.8","6","NA","","2","","","NA","779.5","0.0"
"-112.500","51.183","HUSSAR AGDM","3023402","AB","-8.3","3","NA","7.6","3","-19.9","3","","","NA","4.8","7","NA","","1","","","NA","736.4","0.0"
"-110.359","51.913","KIRRIEMUIR AGCM","3023660","AB","-10.2","3","NA","4.6","3","-22.6","3","","","NA","2.2","15","NA","","0","","","NA","789.1","0.0"
"-113.756","52.449","LACOMBE CDA 2","3023722","AB","-8.9","0","NA","6.8","0","-22.0","0","","","NA","1.6","0","NA","18.0","0","","","NA","835.4","0.0"
"-114.473","52.553","LEEDALE AGDM","3023740","AB","-10.9","5","NA","6.1","5","-27.5","5","","","NA","3.0","5","NA","1.0","0","","","NA","752.5","0.0"
"-113.656","51.619","LINDEN AGCM","3023850","AB","-10.2","3","NA","9.8","3","-24.4","3","","","NA","7.8","3","NA","","3","","","NA","790.3","0.0"
"-110.341","49.458","LODGE CREEK","3023900","AB","-9.3","3","NA","6.3","3","-22.4","3","","","NA","6.6","5","NA","","2","","","NA","764.9","0.0"
"-112.675","51.660","MORRIN AGDM","3024668","AB","-10.0","3","NA","3.8","3","-21.5","3","","","NA","3.7","4","NA","","1","","","NA","784.6","0.0"
"-114.085","51.759","OLDS AGDM","3024925","AB","-9.0","3","NA","5.5","3","-22.2","3","","","NA","5.5","3","NA","","3","","","NA","755.6","0.0"
"-110.350","51.383","OYEN AGDM","3024965","AB","-11.1","3","NA","1.4","3","-25.3","3","","","NA","2.8","3","NA","0.0","0","","","NA","815.2","0.0"
"-111.621","50.740","PATRICIA AGCM","3025013","AB","-8.4","3","NA","5.0","3","-22.4","3","","","NA","8.7","4","NA","","4","","","NA","738.3","0.0"
"-111.705","51.125","POLLOCKVILLE AGDM","3025243","AB","-11.1","3","NA","1.6","3","-22.8","3","","","NA","5.2","3","NA","","3","","","NA","815.4","0.0"
"-113.600","52.433","PRENTISS","3025297","AB","-8.1","1","NA","6.9","1","-23.2","1","","","NA","3.9","15","NA","","1","","","NA","784.1","0.0"
"-113.894","52.182","RED DEER REGIONAL A","3025484","AB","-10.7","3","NA","5.0","3","-22.0","3","","","NA","0.5","3","NA","","0","","","NA","802.4","0.0"
"-113.620","53.692","ST. ALBERT RESEARCH STATION","3025750","AB","-8.4","0","NA","9.5","0","-22.5","0","","","NA","4.2","0","NA","","0","","","NA","817.8","0.0"
"-110.091","50.307","SCHULER AGDM","3025768","AB","-7.2","3","NA","5.2","3","-19.2","3","","","NA","3.5","3","NA","","2","","","NA","706.7","0.0"
"-111.646","51.463","SHEERNESS AGCM","3025890","AB","-9.3","3","NA","6.8","3","-22.2","3","","","NA","4.1","3","NA","","1","","","NA","763.8","0.0"
"-111.388","51.301","SUNNYNOOK AGCM","3026264","AB","-11.0","3","NA","4.1","3","-22.1","3","","","NA","2.9","3","NA","","0","","","NA","811.0","0.0"
"-113.206","51.768","THREE HILLS","3026479","AB","-9.9","3","NA","5.2","3","-22.7","3","","","NA","6.9","3","NA","","4","","","NA","780.9","0.0"
"-111.955","50.895","VERGER","3026800","AB","-10.4","3","NA","6.4","3","-22.6","3","","","NA","10.0","6","NA","","2","","","NA","795.3","0.0"
"-114.683","51.778","SUNDRE A","3026KNQ","AB","-10.3","1","NA","8.9","1","-29.5","1","","","NA","","","NA","14.0","","","","NA","849.5","0.0"
"-113.591","51.936","WIMBORNE AGCM","3027582","AB","-9.0","3","NA","10.0","3","-23.0","3","","","NA","5.8","13","NA","","2","","","NA","755.4","0.0"
"-113.434","49.528","ARDENVILLE","3030200","AB","-4.6","3","NA","9.4","3","-20.5","3","","","NA","17.3","4","NA","","5","","","NA","631.5","0.0"
"-114.013","50.512","AZURE","3030450","AB","-6.8","3","NA","8.3","3","-25.3","3","","","NA","16.4","5","NA","","6","","","NA","693.9","0.0"
"-112.300","49.800","BARNWELL AGDM","3030525","AB","-5.2","3","NA","9.9","3","-26.0","3","","","NA","6.5","3","NA","","2","","","NA","650.4","0.0"
"-113.224","50.026","BARONS AGCM","3030529","AB","-4.7","3","NA","12.2","3","-24.3","3","","","NA","7.9","4","NA","","4","","","NA","634.5","0.0"
"-112.465","50.893","BASSANO AGCM","3030540","AB","-9.1","3","NA","4.8","3","-23.4","3","","","NA","4.9","3","NA","","3","","","NA","759.6","0.0"
"-114.152","50.707","BLACK DIAMOND","3030680","AB","-7.8","3","NA","10.7","3","-26.0","3","","","NA","14.6","4","NA","","5","","","NA","722.5","0.0"
"-113.640","50.546","BLACKIE AGCM","3030690","AB","-8.5","3","NA","8.1","3","-23.9","3","","","NA","9.6","9","NA","","5","","","NA","740.9","0.0"
"-113.050","49.567","BLOOD TRIBE AGDM","3030720","AB","-4.4","3","NA","10.8","3","-25.2","3","","","NA","11.6","9","NA","","4","","","NA","627.7","0.0"
"-111.450","49.734","BOW ISLAND","3030768","AB","-8.2","0","NA","7.5","0","-24.1","0","","","NA","14.6","0","NA","","2","","","NA","812.6","0.0"
"-113.817","49.617","BROCKET AGDM","3030830","AB","","","NA","","","","","","","NA","19.3","4","NA","","5","","","NA","",""
"-110.484","50.339","BULL SPRINGS AGCM","3030879","AB","-5.9","4","NA","7.1","4","-18.3","4","","","NA","7.0","9","NA","","3","","","NA","645.8","0.0"
"-111.849","50.555","BROOKS","3030QLP","AB","-8.1","0","NA","9.7","0","-22.1","0","","","NA","14.0","0","NA","3.0","3","","","NA","810.6","0.0"
"-114.013","51.123","CALGARY INTL A","3031092","AB","-6.5","0","NA","11.8","0","-20.3","0","18.1","0","NA","19.6","0","NA","3.0","3","","","NA","759.6","0.0"
"-114.000","51.109","CALGARY INT'L CS","3031094","AB","-7.2","0","NA","10.9","0","-21.5","0","","","NA","4.8","1","NA","1.0","3","","","NA","782.7","0.0"
"-114.371","51.105","CALGARY SPRINGBANK A","3031109","AB","-8.7","0","NA","7.7","0","-27.5","0","","","NA","","","NA","","","","","NA","828.9","0.0"
"-113.286","49.201","CARDSTON","3031322","AB","-4.2","6","NA","9.6","6","-25.3","6","","","NA","6.5","6","NA","","1","","","NA","553.8","0.0"
"-113.376","49.001","CARWAY","3031402","AB","-6.2","6","NA","7.5","6","-23.5","6","","","NA","13.4","6","NA","28.0","5","","","NA","603.9","0.0"
"-113.350","50.282","CHAMPION AGDM","3031480","AB","-6.2","3","NA","7.4","3","-23.0","3","","","NA","6.5","3","NA","","3","","","NA","678.3","0.0"
"-113.639","50.004","CLARESHOLM","3031640","AB","-5.0","0","NA","11.7","0","-24.8","0","","","NA","10.6","0","NA","1.0","3","","","NA","712.2","0.0"
"-114.222","51.076","COP UPPER","3031875","AB","-6.2","0","NA","9.5","0","-21.6","0","","","NA","10.6","0","NA","","4","","","NA","749.0","0.0"
"-112.433","50.183","ENCHANT AGDM","3032422","AB","-5.3","4","NA","11.5","3","-23.3","4","","","NA","10.3","5","NA","","3","","","NA","628.0","0.0"
"-112.033","49.800","FINCASTLE AGDM","3032550","AB","-4.8","3","NA","11.1","3","-23.3","3","","","NA","9.1","3","NA","","4","","","NA","638.8","0.0"
"-111.486","49.483","FOREMOST AGDM","3032642","AB","-8.5","3","NA","4.1","3","-22.7","3","","","NA","6.5","3","NA","","1","","","NA","740.8","0.0"
"-113.379","49.786","FORT MACLEOD AGCM","3032683","AB","-4.2","3","NA","11.7","3","-23.6","3","","","NA","6.8","5","NA","","3","","","NA","621.3","0.0"
"-112.941","50.934","GLEICHEN AGCM","3032801","AB","-8.5","3","NA","5.2","3","-21.5","3","","","NA","5.2","3","NA","","2","","","NA","741.0","0.0"
"-111.733","49.874","GRASSY LAKE","3032927","AB","-6.1","3","NA","6.3","3","-22.0","3","","","NA","12.6","3","NA","","3","","","NA","674.7","0.0"
"-112.733","49.900","IRON SPRINGS AGDM","3033498","AB","-4.5","3","NA","11.5","3","-23.0","3","","","NA","6.9","3","NA","","2","","","NA","630.9","0.0"
"-114.292","50.869","PRIDDIS OBSERVATORY","3033505","AB","-6.5","1","NA","9.8","1","-22.4","1","","","NA","10.6","1","NA","","4","","","NA","736.0","0.0"
"-110.261","49.989","IRVINE AGCM","3033550","AB","-4.2","3","NA","9.1","3","-21.6","3","","","NA","6.4","4","NA","","3","","","NA","622.8","0.0"
"-113.631","51.191","KEOMA AGCM","3033620","AB","-9.6","3","NA","10.2","3","-26.0","3","","","NA","7.6","12","NA","","3","","","NA","772.0","0.0"
"-112.299","50.600","LATHOM AGCM","3033770","AB","-8.0","3","NA","5.7","3","-22.8","3","","","NA","6.2","17","NA","","2","","","NA","726.9","0.0"
"-112.799","49.630","LETHBRIDGE","3033875","AB","-4.8","0","NA","10.9","0","-24.5","0","","","NA","4.4","0","NA","","1","","","NA","707.1","0.0"
"-112.763","49.647","LETHBRIDGE AGTECH AGCM","3033877","AB","-4.2","3","NA","10.3","3","-25.1","3","","","NA","9.4","3","NA","","4","","","NA","622.0","0.0"
"-112.768","49.695","LETHBRIDGE CDA","3033890","AB","-4.2","0","NA","11.4","0","-24.0","0","","","NA","","","NA","","","","","NA","687.3","0.0"
"-112.783","49.700","LETHBRIDGE CDA 2","3033892","AB","","","NA","","","","","29.4","0","NA","19.2","0","NA","0.0","5","","","NA","",""
"-112.750","49.683","LETHBRIDGE DEMO FARM AGDM","3033897","AB","-4.3","3","NA","10.9","3","-25.7","3","","","NA","5.9","21","NA","","3","","","NA","624.9","0.0"
"-110.721","50.019","MEDICINE HAT","3034479","AB","-5.6","0","NA","9.9","0","-25.6","0","","","NA","6.8","0","NA","","2","","","NA","731.6","0.0"
"-110.717","50.025","MEDICINE HAT RCS","3034485","AB","-4.0","11","NA","9.3","11","-14.4","11","","","NA","12.2","1","NA","1.0","4","","","NA","439.7","0.0"
"-113.349","50.673","MOSSLEIGH AGCM","3034577","AB","-8.1","3","NA","7.3","3","-24.1","3","","","NA","8.1","4","NA","","4","","","NA","731.2","0.0"
"-114.099","51.369","NIER AGDM","3034795","AB","-7.9","3","NA","7.3","3","-26.1","3","","","NA","6.4","6","NA","","3","","","NA","724.5","0.0"
"-113.997","49.521","PINCHER CREEK","3035198","AB","-6.2","0","NA","8.7","0","-24.0","0","","","NA","2.0","0","NA","","0","","","NA","751.6","0.0"
"-114.005","49.522","PINCHER CREEK CLIMATE","3035208","AB","-6.4","1","NA","9.2","1","-24.3","1","","","NA","4.2","17","NA","","1","","","NA","730.8","0.0"
"-112.983","50.606","QUEENSTOWN","3035340","AB","-7.0","0","-5.8","10.5","0","-21.0","0","18.0","0","77.0","18.0","0","72.0","0.0","7","","","NA","774.3","0.0"
"-112.803","50.598","QUEENSTOWN","3035342","AB","-6.8","0","NA","10.7","0","-21.1","0","","","NA","16.9","0","NA","","5","","","NA","769.7","0.0"
"-112.117","50.367","RAINIER AGCM","3035355","AB","-7.0","3","NA","7.5","3","-22.6","3","","","NA","10.8","3","NA","","2","","","NA","699.7","0.0"
"-111.213","50.099","RALSTON AGCM","3035362","AB","-7.1","3","NA","3.5","3","-23.5","3","","","NA","7.8","4","NA","","3","","","NA","702.5","0.0"
"-112.683","49.483","RAYMOND AGDM","3035422","AB","-4.4","3","NA","9.8","3","-27.6","3","","","NA","5.8","7","NA","","2","","","NA","626.6","0.0"
"-111.701","50.265","ROLLING HILLS AGCM","3035530","AB","-7.1","3","NA","5.5","3","-25.4","3","","","NA","10.1","9","NA","","3","","","NA","703.8","0.0"
"-112.050","50.833","ROSEMARY AGDM","3035650","AB","-10.6","3","NA","4.1","3","-23.9","3","","","NA","9.2","3","NA","","3","","","NA","801.7","0.0"
"-110.917","49.917","SEVEN PERSONS AGDM","3035845","AB","-7.5","3","NA","3.7","3","-24.7","3","","","NA","12.0","3","NA","","3","","","NA","715.0","0.0"
"-110.215","50.732","SOCIAL PLAINS AGCM","3036040","AB","-8.1","3","NA","5.8","3","-20.4","3","","","NA","3.0","3","NA","","1","","","NA","729.9","0.0"
"-112.982","51.228","STANDARD AGCM","3036086","AB","-7.8","3","NA","4.9","3","-18.9","3","","","NA","3.3","19","NA","","1","","","NA","723.3","0.0"
"-113.883","50.183","STAVELY AAFC","3036099","AB","-5.9","1","NA","8.5","1","-21.6","1","","","NA","12.1","1","NA","2.0","4","","","NA","715.5","0.0"
"-113.283","51.033","STRATHMORE AGDM","3036205","AB","-8.2","3","NA","5.7","3","-21.9","3","","","NA","1.9","29","NA","","1","","","NA","734.6","0.0"
