"Long","Lat","Stn_Name","Clim_ID","Prov_or_Ter","Tm","DwTm","D","Tx","DwTx","Tn","DwTn","S","DwS","S%N","P","DwP","P%N","S_G","Pd","BS","DwBS","BS%","HDD","CDD"
"-113.538","53.490","EDMONTON SOUTH CAMPUS","3012220","AB","-9.7","1","NA","5.6","1","-25.6","1","","","NA","6.8","1","NA","","3","","","NA","831.8","0.0"
"-113.856","53.668","EDMONTON VILLENEUVE A","3012229","AB","-8.0","0","NA","9.7","0","-22.1","0","","","NA","10.7","0","NA","","2","","","NA","806.7","0.0"
"-114.108","53.548","EDMONTON STONY PLAIN","301222F","AB","-6.2","14","3.8","4.0","14","-21.0","14","5.2","14","NA","4.0","14","NA","10.0","2","","","NA","410.6","0.0"
"-112.868","53.683","ELK ISLAND NAT PARK","3012275","AB","-8.4","0","3.6","8.4","0","-25.0","0","","","NA","3.3","0","18.0","36.0","1","","","NA","819.1","0.0"
"-111.000","52.967","FABYAN","3012515","AB","-10.4","0","3.7","4.5","0","-26.5","0","6.4","0","34.0","7.4","0","38.0","0.0","2","","","NA","881.5","0.0"
"-112.858","52.744","FERINTOSH AGCM","3012590","AB","-8.6","0","NA","5.8","0","-22.9","0","","","NA","3.8","0","NA","","1","","","NA","825.5","0.0"
"-111.813","52.041","FLEET AGCM","3012635","AB","-9.6","0","NA","3.8","0","-26.5","0","","","NA","6.4","0","NA","","2","","","NA","855.1","0.0"
"-112.123","52.548","FORESTBURG AGCM","3012653","AB","-8.3","0","NA","5.6","0","-24.7","0","","","NA","2.1","0","NA","","0","","","NA","814.6","0.0"
"-113.183","53.717","FORT SASKATCHEWAN","3012710","AB","","","","","","-24.0","9","2.0","9","NA","2.0","9","NA","0.0","1","","","NA","",""
"-110.621","53.071","GILT EDGE NORTH AGCM","3012790","AB","-9.8","0","NA","5.2","0","-25.0","0","","","NA","6.2","0","NA","","1","","","NA","862.5","0.0"
"-114.320","53.295","ST. FRANCIS","3012799","AB","-5.6","0","NA","9.6","0","-22.2","0","","","NA","4.8","0","NA","","2","","","NA","730.2","0.0"
"-112.278","52.987","GLADSTONE AGCM","3012810","AB","-9.2","0","NA","5.5","0","-24.6","0","","","NA","5.0","8","NA","","1","","","NA","843.5","0.0"
"-114.539","53.833","GLENEVIS AGCM","3012818","AB","-6.5","0","NA","11.0","0","-21.4","0","","","NA","","","NA","","","","","NA","759.5","0.0"
"-110.803","52.113","GOOSEBERRY LAKE AGCM","3012871","AB","-10.3","1","NA","4.8","1","-25.3","1","","","NA","3.9","1","NA","","1","","","NA","850.4","0.0"
"-112.164","52.116","HALKIRK AGCM","3012999","AB","-8.7","1","NA","4.7","1","-24.9","1","","","NA","4.8","1","NA","","1","","","NA","801.4","0.0"
"-111.212","51.780","HEMARUKA AGCM","3013140","AB","-9.8","1","NA","4.4","1","-26.4","1","","","NA","4.3","2","NA","","2","","","NA","834.9","0.0"
"-112.246","53.185","HOLDEN AGDM","3013340","AB","-9.3","0","NA","5.3","0","-25.3","0","","","NA","4.7","0","NA","","0","","","NA","845.2","0.0"
"-110.784","52.578","HUGHENDEN AGCM","3013362","AB","-9.6","0","NA","5.5","0","-27.8","0","","","NA","5.4","0","NA","","1","","","NA","854.4","0.0"
"-111.872","52.848","KILLAM AGDM","3013640","AB","-9.5","1","NA","4.9","1","-26.0","1","","","NA","","","NA","","","","","NA","826.3","0.0"
"-111.113","52.290","KESSLER AGCM","3013644","AB","-8.5","0","NA","6.9","0","-24.1","0","","","NA","","","NA","","","","","NA","822.0","0.0"
"-111.548","53.047","KINSELLA RESEARC STATION","3013647","AB","-9.7","0","NA","4.7","0","-25.9","0","","","NA","6.1","0","NA","","1","","","NA","859.7","0.0"
"-110.416","53.353","KITSCOTY AGCM","3013660","AB","-10.4","0","NA","4.3","0","-27.2","0","","","NA","9.1","0","NA","","5","","","NA","879.3","0.0"
"-113.474","54.003","LEGAL AGCM","3013790","AB","-8.4","0","NA","5.8","0","-23.4","0","","","NA","5.5","0","NA","","1","","","NA","818.3","0.0"
"-110.579","53.943","LINDBERGH AGDM","3013921","AB","-11.5","0","NA","5.5","0","-27.7","0","","","NA","16.4","0","NA","","5","","","NA","913.5","0.0"
"-110.073","53.309","LLOYDMINSTER","3013959","AB","-10.6","2","NA","4.3","2","-26.7","2","","","NA","3.2","2","NA","","1","","","NA","829.6","0.0"
"-110.073","53.309","LLOYDMINSTER A","3013961","AB","-10.4","0","3.8","4.5","0","-26.5","0","9.8","0","58.0","11.0","0","70.0","17.0","7","","","NA","881.9","0.0"
"-111.255","53.456","MANNVILLE AGCM","3014195","AB","-9.7","0","NA","5.3","0","-26.2","0","","","NA","7.6","0","NA","","3","","","NA","859.0","0.0"
"-110.550","52.017","MONITOR","3014600","AB","","","NA","","","","","1.6","0","9.0","2.8","0","15.0","0.0","2","","","NA","",""
"-113.165","53.262","NEW SAREPTA AGCM","3014795","AB","-8.2","0","NA","6.7","0","-23.0","0","","","NA","5.7","0","NA","","2","","","NA","812.0","0.0"
"-113.350","53.650","OLIVER AGDM","3014921","AB","-8.3","1","NA","8.3","1","-25.4","1","","","NA","","","NA","","","","","NA","789.0","0.0"
"-111.726","53.425","RANFURLY AUTO","3015401","AB","-9.3","0","NA","5.0","0","-25.9","0","","","NA","6.2","0","NA","19.0","2","","","NA","846.0","0.0"
"-110.343","52.587","RIBSTONE SOUTH AGCM","3015480","AB","-10.5","0","NA","5.3","0","-26.5","0","","","NA","3.6","0","NA","","0","","","NA","884.8","0.0"
"-110.102","53.019","RIVERCOURSE AGCM","3015501","AB","-10.6","0","NA","4.0","0","-25.6","0","","","NA","7.7","0","NA","","3","","","NA","885.4","0.0"
"-114.912","52.421","ROCKY MTN HOUSE (AUT)","3015523","AB","-7.7","0","NA","10.0","0","-26.3","0","","","NA","14.3","0","NA","22.0","3","","","NA","797.1","0.0"
"-112.422","52.792","ROSALIND AGCM","3015600","AB","-8.5","0","NA","6.2","0","-25.3","0","","","NA","2.2","0","NA","","0","","","NA","822.5","0.0"
"-111.453","54.282","ST. LINA AGCM","3015673","AB","-9.7","0","NA","6.1","0","-26.1","0","","","NA","4.6","8","NA","","1","","","NA","858.5","0.0"
"-111.272","54.011","ST. PAUL AGCM","3015676","AB","-11.3","0","NA","5.4","0","-28.3","0","","","NA","17.9","2","NA","","4","","","NA","907.7","0.0"
"-110.755","51.590","SEDALIA AGCM","3015797","AB","-9.8","0","NA","3.8","0","-25.7","0","","","NA","5.1","1","NA","","2","","","NA","862.9","0.0"
"-112.539","53.333","SHONTS AGCM","3015900","AB","-9.3","0","NA","5.9","0","-25.5","0","","","NA","4.6","0","NA","","2","","","NA","847.4","0.0"
"-112.499","54.278","SMOKY LAKE AGDM","3016022","AB","-8.8","1","NA","6.3","1","-25.7","1","","","NA","11.9","1","NA","","5","","","NA","803.4","0.0"
"-111.683","51.816","SPONDIN AGCM","3016070","AB","-9.3","0","NA","4.1","0","-26.9","0","","","NA","2.2","29","NA","","1","","","NA","847.2","0.0"
"-112.596","52.347","STETTLER AGDM","3016124","AB","-7.9","1","NA","5.4","1","-23.7","1","","","NA","3.5","21","NA","","0","","","NA","776.5","0.0"
"-113.895","53.217","THORSBY AGCM","3016441","AB","-7.4","0","NA","7.2","0","-21.9","0","","","NA","4.3","0","NA","","2","","","NA","788.2","0.0"
"-114.718","53.439","TOMAHAWK AGDM","3016505","AB","-6.8","0","NA","8.9","0","-24.4","0","","","NA","5.6","0","NA","","2","","","NA","768.1","0.0"
"-110.081","53.664","TULLIBY LAKE AGCM","3016593","AB","-11.5","0","NA","5.3","0","-27.7","0","","","NA","16.4","0","NA","","6","","","NA","913.7","0.0"
"-113.033","53.500","UNCAS","3016650","AB","","","NA","","","","","11.0","0","NA","13.8","0","NA","33.0","6","","","NA","",""
"-111.678","53.625","TWO HILLS AGDM","3016655","AB","-9.4","0","NA","4.3","0","-27.5","0","","","NA","7.4","0","NA","","3","","","NA","849.2","0.0"
"-110.882","53.344","VERMILION AGDM","3016802","AB","-10.6","0","NA","4.8","0","-27.0","0","","","NA","8.0","0","NA","","3","","","NA","887.0","0.0"
"-111.732","53.182","VIKING AGCM","3016841","AB","-9.3","0","NA","4.9","0","-25.2","0","","","NA","5.6","0","NA","","0","","","NA","845.8","0.0"
"-111.921","54.130","VILNA AGCM","3016852","AB","-9.0","3","NA","6.5","3","-26.7","3","","","NA","11.3","10","NA","","3","","","NA","755.7","0.0"
"-112.098","53.505","VEGREVILLE","3016GF0","AB","-10.0","0","3.3","5.2","0","-25.6","0","","","NA","3.2","0","21.0","25.0","0","","","NA","867.7","0.0"
"-113.444","52.980","WETASKIWIN AGCM","3017282","AB","-8.1","0","NA","7.1","0","-21.4","0","","","NA","6.7","1","NA","","3","","","NA","809.2","0.0"
"-111.224","51.491","YOUNGSTOWN AGCM","3017705","AB","-9.1","0","NA","3.5","0","-26.7","0","","","NA","5.6","0","NA","","1","","","NA","840.3","0.0"
"-114.108","53.547","EDMONTON STONY PLAIN CS","301A001","AB","-6.3","0","NA","8.5","0","-22.0","0","","","NA","3.1","0","NA","11.0","1","","","NA","752.1","0.0"
"-110.206","51.670","ESTHER 1","301B460","AB","-9.6","2","NA","4.0","2","-26.0","2","","","NA","2.0","2","NA","24.0","1","","","NA","801.3","0.0"
"-111.096","52.829","WAINWRIGHT CFB AIRFIELD 21","301S001","AB","-9.4","1","NA","4.9","1","-26.9","1","","","NA","4.1","1","NA","38.0","1","","","NA","821.0","0.0"
"-113.821","54.308","PIBROCH AGCM","301X001","AB","-10.8","10","NA","6.8","10","-27.0","10","","","NA","3.8","10","NA","0.0","1","","","NA","604.2","0.0"
"-110.317","51.066","ACADIA VALLEY","3020035","AB","-8.2","0","NA","3.9","0","-24.6","0","","","NA","5.0","1","NA","","1","","","NA","813.4","0.0"
"-111.006","50.810","ATLEE AGCM","3020405","AB","-7.4","0","NA","4.3","0","-24.4","0","","","NA","4.3","0","NA","","1","","","NA","788.4","0.0"
"-113.357","51.379","BEISEKER AGCM","3020610","AB","-7.6","0","NA","6.2","0","-24.3","0","","","NA","7.1","0","NA","","2","","","NA","793.2","0.0"
"-112.803","51.998","BIG VALLEY AGCM","3020679","AB","-7.5","0","NA","6.5","0","-20.9","0","","","NA","4.5","0","NA","","1","","","NA","790.6","0.0"
"-110.686","50.798","BUFFALO AGCM","3020950","AB","-7.3","0","NA","8.5","0","-22.3","0","","","NA","9.5","0","NA","","3","","","NA","785.2","0.0"
"-111.221","51.024","CABIN LAKE AGCM","3021000","AB","-9.6","0","NA","3.8","0","-26.9","0","","","NA","","","NA","","","","","NA","855.9","0.0"
"-110.797","51.067","CAPPON","3021200","AB","-9.0","1","NA","6.6","1","-29.1","1","","","NA","10.7","2","NA","","3","","","NA","808.9","0.0"
"-110.824","51.276","CEREAL AGCM","3021463","AB","-9.5","0","NA","4.2","0","-26.0","0","","","NA","7.4","0","NA","","3","","","NA","851.2","0.0"
"-112.252","51.775","CRAIGMYLE AGCM","3021912","AB","-8.1","0","NA","5.4","0","-23.2","0","","","NA","6.7","0","NA","","4","","","NA","808.5","0.0"
"-112.677","51.445","DRUMHELLER EAST","30221LG","AB","-8.9","1","NA","5.1","1","-22.9","1","","","NA","0.2","27","NA","","0","","","NA","806.7","0.0"
"-112.097","51.053","FINNEGAN AGCM","3022650","AB","-8.5","0","NA","7.0","0","-24.7","0","","","NA","","","NA","","","","","NA","823.0","0.0"
"-112.135","51.453","HAND HILLS AGCM","3022990","AB","-7.0","1","NA","5.8","1","-24.0","1","","","NA","6.5","1","NA","","3","","","NA","750.0","0.0"
"-114.486","52.310","HESPERO AGCM","3023200","AB","-8.4","1","NA","9.8","1","-22.2","1","","","NA","5.8","1","NA","","2","","","NA","790.9","0.0"
"-112.500","51.183","HUSSAR AGDM","3023402","AB","-5.9","1","NA","6.2","1","-22.4","1","","","NA","5.4","4","NA","","2","","","NA","717.0","0.0"
"-110.359","51.913","KIRRIEMUIR AGCM","3023660","AB","-10.1","0","NA","4.2","0","-26.0","0","","","NA","2.9","17","NA","","1","","","NA","872.4","0.0"
"-113.756","52.449","LACOMBE CDA 2","3023722","AB","-7.9","0","NA","8.0","0","-24.8","0","","","NA","5.0","0","NA","12.0","1","","","NA","802.0","0.0"
"-114.473","52.553","LEEDALE AGDM","3023740","AB","-9.5","1","NA","8.5","1","-24.8","1","","","NA","7.5","1","NA","0.0","4","","","NA","826.1","0.0"
"-113.656","51.619","LINDEN AGCM","3023850","AB","-8.2","1","NA","6.6","1","-22.6","1","","","NA","6.4","1","NA","","2","","","NA","786.7","0.0"
"-110.341","49.458","LODGE CREEK","3023900","AB","-8.6","0","NA","6.1","0","-28.8","0","","","NA","9.1","1","NA","","2","","","NA","825.9","0.0"
"-112.675","51.660","MORRIN AGDM","3024668","AB","-8.7","1","NA","5.0","1","-22.9","1","","","NA","4.2","1","NA","","1","","","NA","802.4","0.0"
"-114.085","51.759","OLDS AGDM","3024925","AB","-5.4","1","NA","6.4","1","-23.8","1","","","NA","8.1","1","NA","","1","","","NA","702.2","0.0"
"-110.350","51.383","OYEN AGDM","3024965","AB","-9.1","0","NA","3.5","0","-25.6","0","","","NA","4.4","0","NA","0.0","1","","","NA","840.5","0.0"
"-111.621","50.740","PATRICIA AGCM","3025013","AB","-6.8","0","NA","6.3","0","-22.5","0","","","NA","3.2","0","NA","","1","","","NA","769.7","0.0"
"-111.705","51.125","POLLOCKVILLE AGDM","3025243","AB","-10.1","0","NA","3.8","0","-28.3","0","","","NA","3.6","0","NA","","0","","","NA","870.6","0.0"
"-113.600","52.433","PRENTISS","3025297","AB","-6.0","3","NA","6.5","3","-23.3","3","","","NA","6.5","12","NA","","2","","","NA","671.4","0.0"
"-113.894","52.182","RED DEER REGIONAL A","3025484","AB","-8.6","1","NA","7.2","1","-23.5","1","","","NA","4.4","1","NA","","2","","","NA","797.1","0.0"
"-113.620","53.692","ST. ALBERT RESEARCH STATION","3025750","AB","-8.4","0","NA","7.8","0","-24.4","0","","","NA","3.8","0","NA","","1","","","NA","818.9","0.0"
"-110.091","50.307","SCHULER AGDM","3025768","AB","-7.0","1","NA","5.7","1","-23.9","1","","","NA","4.6","1","NA","","1","","","NA","749.5","0.0"
"-111.646","51.463","SHEERNESS AGCM","3025890","AB","-7.6","0","NA","4.2","0","-24.9","0","","","NA","5.2","1","NA","","1","","","NA","794.9","0.0"
"-111.388","51.301","SUNNYNOOK AGCM","3026264","AB","-10.2","0","NA","4.0","0","-26.5","0","","","NA","6.1","0","NA","","3","","","NA","874.7","0.0"
"-113.206","51.768","THREE HILLS","3026479","AB","-8.5","0","NA","6.0","0","-22.6","0","","","NA","5.6","0","NA","","1","","","NA","820.4","0.0"
"-111.955","50.895","VERGER","3026800","AB","-8.7","1","NA","5.0","1","-25.0","1","","","NA","1.6","1","NA","","0","","","NA","799.6","0.0"
"-114.683","51.778","SUNDRE A","3026KNQ","AB","-6.9","0","NA","11.0","0","-29.5","0","","","NA","","","NA","10.0","","","","NA","770.5","0.0"
"-113.591","51.936","WIMBORNE AGCM","3027582","AB","-6.4","0","NA","9.6","0","-21.9","0","","","NA","8.6","5","NA","","3","","","NA","757.3","0.0"
"-113.434","49.528","ARDENVILLE","3030200","AB","-2.0","1","NA","11.1","1","-26.5","1","","","NA","11.6","1","NA","","3","","","NA","600.9","0.0"
"-114.013","50.512","AZURE","3030450","AB","-2.6","0","NA","12.8","0","-28.7","0","","","NA","8.4","1","NA","","3","","","NA","638.4","0.0"
"-112.300","49.800","BARNWELL AGDM","3030525","AB","-3.1","1","NA","10.8","1","-24.6","1","","","NA","6.9","1","NA","","2","","","NA","632.5","0.0"
"-113.224","50.026","BARONS AGCM","3030529","AB","-3.3","0","NA","12.2","0","-26.3","0","","","NA","6.1","0","NA","","2","","","NA","660.5","0.0"
"-112.465","50.893","BASSANO AGCM","3030540","AB","-8.1","0","NA","4.6","0","-23.8","0","","","NA","3.7","0","NA","","1","","","NA","808.6","0.0"
"-114.152","50.707","BLACK DIAMOND","3030680","AB","-4.6","0","NA","10.6","0","-31.3","0","","","NA","7.8","4","NA","","2","","","NA","700.2","0.0"
"-113.640","50.546","BLACKIE AGCM","3030690","AB","-5.8","0","NA","11.1","0","-31.6","0","","","NA","9.3","2","NA","","2","","","NA","739.0","0.0"
"-113.050","49.567","BLOOD TRIBE AGDM","3030720","AB","-2.3","0","NA","11.8","0","-22.8","0","","","NA","9.4","0","NA","","3","","","NA","629.4","0.0"
"-111.450","49.734","BOW ISLAND","3030768","AB","-4.4","0","NA","7.7","0","-21.1","0","","","NA","5.0","0","NA","","1","","","NA","695.5","0.0"
"-113.817","49.617","BROCKET AGDM","3030830","AB","","","NA","","","","","","","NA","5.5","1","NA","","2","","","NA","",""
"-110.484","50.339","BULL SPRINGS AGCM","3030879","AB","-6.1","0","NA","5.9","0","-22.2","0","","","NA","5.1","7","NA","","2","","","NA","748.1","0.0"
"-111.849","50.555","BROOKS","3030QLP","AB","-5.8","0","NA","9.8","0","-20.2","0","","","NA","2.5","0","NA","0.0","1","","","NA","736.6","0.0"
"-114.013","51.123","CALGARY INTL A","3031092","AB","-3.8","1","NA","9.7","1","-22.3","1","22.4","0","NA","18.3","0","NA","20.0","4","","","NA","654.6","0.0"
"-114.000","51.109","CALGARY INT'L CS","3031094","AB","-4.0","0","NA","9.9","0","-24.6","0","","","NA","11.1","0","NA","13.0","2","","","NA","683.1","0.0"
"-114.371","51.105","CALGARY SPRINGBANK A","3031109","AB","-6.1","0","NA","7.2","0","-30.5","0","","","NA","63.1","20","NA","","11","","","NA","748.0","0.0"
"-113.286","49.201","CARDSTON","3031322","AB","-0.9","3","NA","13.5","3","-24.2","3","","","NA","3.2","3","NA","","1","","","NA","529.7","0.0"
"-113.376","49.001","CARWAY","3031402","AB","-2.1","10","NA","11.7","10","-27.7","10","","","NA","0.8","10","NA","23.0","0","","","NA","422.7","0.0"
"-113.350","50.282","CHAMPION AGDM","3031480","AB","-4.7","0","NA","9.5","0","-27.0","0","","","NA","5.9","0","NA","","2","","","NA","703.7","0.0"
"-113.639","50.004","CLARESHOLM","3031640","AB","-2.7","0","NA","14.2","0","-31.1","0","","","NA","13.4","0","NA","8.0","4","","","NA","641.1","0.0"
"-114.222","51.076","COP UPPER","3031875","AB","-2.9","10","NA","9.1","10","-24.3","10","","","NA","12.5","10","NA","","3","","","NA","438.2","0.0"
"-112.433","50.183","ENCHANT AGDM","3032422","AB","-2.8","0","NA","12.3","0","-23.6","0","","","NA","6.4","0","NA","","2","","","NA","645.6","0.0"
"-112.033","49.800","FINCASTLE AGDM","3032550","AB","-3.3","1","NA","10.2","1","-21.1","1","","","NA","5.1","2","NA","","2","","","NA","640.0","0.0"
"-111.486","49.483","FOREMOST AGDM","3032642","AB","-4.4","0","NA","7.1","0","-20.6","0","","","NA","3.5","0","NA","","2","","","NA","695.8","0.0"
"-113.379","49.786","FORT MACLEOD AGCM","3032683","AB","-2.2","0","NA","13.2","0","-28.6","0","","","NA","8.7","0","NA","","3","","","NA","625.0","0.0"
"-112.941","50.934","GLEICHEN AGCM","3032801","AB","-6.7","1","NA","6.4","1","-23.6","1","","","NA","7.5","1","NA","","2","","","NA","740.5","0.0"
"-111.733","49.874","GRASSY LAKE","3032927","AB","-4.0","2","NA","9.7","2","-21.5","2","","","NA","6.6","2","NA","","1","","","NA","636.7","0.0"
"-112.733","49.900","IRON SPRINGS AGDM","3033498","AB","-2.8","1","NA","12.2","1","-23.3","1","","","NA","6.1","1","NA","","2","","","NA","624.5","0.0"
"-114.292","50.869","PRIDDIS OBSERVATORY","3033505","AB","-2.7","6","NA","10.8","6","-25.3","6","","","NA","8.0","6","NA","","2","","","NA","516.5","0.0"
"-110.261","49.989","IRVINE AGCM","3033550","AB","-4.1","0","NA","11.2","0","-20.7","0","","","NA","9.6","0","NA","","2","","","NA","683.7","0.0"
"-113.631","51.191","KEOMA AGCM","3033620","AB","-7.2","1","NA","8.2","1","-26.2","1","","","NA","7.1","2","NA","","2","","","NA","755.8","0.0"
"-112.299","50.600","LATHOM AGCM","3033770","AB","-5.7","1","NA","8.3","1","-21.8","1","","","NA","6.4","7","NA","","1","","","NA","709.7","0.0"
"-112.799","49.630","LETHBRIDGE","3033875","AB","-1.8","0","NA","11.0","0","-21.3","0","","","NA","4.0","0","NA","","2","","","NA","615.2","0.0"
"-112.763","49.647","LETHBRIDGE AGTECH AGCM","3033877","AB","-1.9","1","NA","12.3","1","-42.1","1","","","NA","8.0","1","NA","","4","","","NA","597.8","0.0"
"-112.768","49.695","LETHBRIDGE CDA","3033890","AB","-1.1","2","NA","12.8","2","-20.7","2","","","NA","","","NA","","","","","NA","553.8","0.0"
"-112.783","49.700","LETHBRIDGE CDA 2","3033892","AB","","","NA","","","","","8.0","0","NA","9.0","0","NA","4.0","4","","","NA","",""
"-112.750","49.683","LETHBRIDGE DEMO FARM AGDM","3033897","AB","-1.5","0","NA","11.9","0","-21.1","0","","","NA","11.2","17","NA","","5","","","NA","604.5","0.0"
"-110.721","50.019","MEDICINE HAT","3034479","AB","-4.4","0","NA","8.4","0","-20.0","0","","","NA","5.4","0","NA","","3","","","NA","695.1","0.0"
"-110.717","50.025","MEDICINE HAT RCS","3034485","AB","-4.5","0","NA","7.6","0","-19.9","0","","","NA","5.2","0","NA","0.0","2","","","NA","696.8","0.0"
"-113.349","50.673","MOSSLEIGH AGCM","3034577","AB","-5.5","1","NA","9.0","1","-26.2","1","","","NA","9.4","3","NA","","2","","","NA","705.5","0.0"
"-114.099","51.369","NIER AGDM","3034795","AB","-3.4","0","NA","10.0","0","-29.0","0","","","NA","7.6","0","NA","","1","","","NA","662.5","0.0"
"-113.997","49.521","PINCHER CREEK","3035198","AB","-2.0","0","NA","9.9","0","-31.1","0","","","NA","4.3","0","NA","","1","","","NA","620.9","0.0"
"-114.005","49.522","PINCHER CREEK CLIMATE","3035208","AB","-2.0","0","NA","9.7","0","-31.1","0","","","NA","","","NA","","","","","NA","621.1","0.0"
"-112.983","50.606","QUEENSTOWN","3035340","AB","-3.9","0","3.6","9.5","0","-25.5","0","9.0","0","63.0","9.0","0","63.0","0.0","3","","","NA","679.4","0.0"
"-112.803","50.598","QUEENSTOWN","3035342","AB","-6.7","20","NA","7.2","20","-27.0","20","","","NA","6.7","20","NA","","2","","","NA","271.8","0.0"
"-112.117","50.367","RAINIER AGCM","3035355","AB","-5.4","0","NA","8.4","0","-21.0","0","","","NA","7.3","0","NA","","1","","","NA","725.8","0.0"
"-111.213","50.099","RALSTON AGCM","3035362","AB","-4.8","0","NA","7.3","0","-20.9","0","","","NA","7.0","0","NA","","2","","","NA","706.5","0.0"
"-112.683","49.483","RAYMOND AGDM","3035422","AB","-1.3","0","NA","13.3","0","-20.5","0","","","NA","7.8","0","NA","","2","","","NA","599.4","0.0"
"-111.701","50.265","ROLLING HILLS AGCM","3035530","AB","-5.1","1","NA","8.6","1","-20.6","1","","","NA","6.0","2","NA","","1","","","NA","691.5","0.0"
"-112.050","50.833","ROSEMARY AGDM","3035650","AB","-8.7","1","NA","4.8","1","-25.0","1","","","NA","1.6","2","NA","","0","","","NA","799.7","0.0"
"-110.917","49.917","SEVEN PERSONS AGDM","3035845","AB","-4.8","0","NA","7.4","0","-20.7","0","","","NA","7.2","0","NA","","2","","","NA","708.3","0.0"
"-110.215","50.732","SOCIAL PLAINS AGCM","3036040","AB","-7.5","0","NA","6.0","0","-24.7","0","","","NA","4.5","0","NA","","2","","","NA","789.2","0.0"
"-112.982","51.228","STANDARD AGCM","3036086","AB","-5.2","0","NA","8.1","0","-22.1","0","","","NA","10.0","13","NA","","2","","","NA","720.4","0.0"
"-113.883","50.183","STAVELY AAFC","3036099","AB","-1.4","0","NA","10.7","0","-25.6","0","","","NA","15.6","0","NA","11.0","4","","","NA","601.5","0.0"
"-113.283","51.033","STRATHMORE AGDM","3036205","AB","-5.7","0","NA","6.7","0","-23.6","0","","","NA","5.4","29","NA","","2","","","NA","735.0","0.0"
"-112.124","49.792","TABER","3036360","AB","-2.2","16","NA","10.5","11","-21.0","12","13.0","11","NA","14.0","11","NA","0.0","3","","","NA","302.4","0.0"
"-111.321","50.456","TIDE LAKE AGCM","3036485","AB","-6.4","0","NA","6.8","0","-23.0","0","","","NA","4.6","0","NA","","1","","","NA","757.7","0.0"
