"Long","Lat","Stn_Name","Clim_ID","Prov_or_Ter","Tm","DwTm","D","Tx","DwTx","Tn","DwTn","S","DwS","S%N","P","DwP","P%N","S_G","Pd","BS","DwBS","BS%","HDD","CDD"
"-111.548","53.047","KINSELLA RESEARC STATION","3013647","AB","14.9","1","NA","30.0","1","-2.4","1","","","NA","23.1","1","NA","","5","","","NA","99.6","5.4"
"-110.416","53.353","KITSCOTY AGCM","3013660","AB","15.5","1","NA","29.4","1","-13.9","1","","","NA","12.4","2","NA","","3","","","NA","86.3","12.0"
"-113.474","54.003","LEGAL AGCM","3013790","AB","15.4","1","NA","30.4","1","-0.3","1","","","NA","30.3","2","NA","","5","","","NA","85.6","9.0"
"-110.579","53.943","LINDBERGH AGDM","3013921","AB","14.7","2","NA","29.6","1","1.0","2","","","NA","5.1","2","NA","","2","","","NA","103.4","7.0"
"-110.073","53.309","LLOYDMINSTER","3013959","AB","15.3","0","NA","29.7","0","1.9","0","","","NA","7.3","0","NA","","2","","","NA","93.3","8.9"
"-110.073","53.309","LLOYDMINSTER A","3013961","AB","15.6","0","5.5","29.5","0","2.0","0","0.0","0","0.0","8.0","0","18.0","0.0","3","","","NA","83.4","10.4"
"-111.255","53.456","MANNVILLE AGCM","3014195","AB","15.6","1","NA","30.0","1","1.3","1","","","NA","34.3","2","NA","","6","","","NA","79.4","8.3"
"-110.550","52.017","MONITOR","3014600","AB","","","NA","","","","","0.0","0","0.0","23.0","0","62.0","0.0","6","","","NA","",""
"-113.165","53.262","NEW SAREPTA AGCM","3014795","AB","15.1","1","NA","30.1","1","0.0","1","","","NA","13.7","4","NA","","4","","","NA","93.7","7.0"
"-113.350","53.650","OLIVER AGDM","3014921","AB","15.8","2","NA","31.2","2","1.4","2","","","NA","","","NA","","","","","NA","72.9","8.8"
"-111.726","53.425","RANFURLY AUTO","3015401","AB","15.9","0","NA","30.7","0","1.3","0","","","NA","36.1","0","NA","","6","","","NA","77.2","13.5"
"-110.343","52.587","RIBSTONE SOUTH AGCM","3015480","AB","15.2","1","NA","30.5","1","3.1","1","","","NA","24.9","2","NA","","4","","","NA","90.4","7.6"
"-110.102","53.019","RIVERCOURSE AGCM","3015501","AB","15.4","1","NA","29.9","1","2.9","1","","","NA","16.8","2","NA","","3","","","NA","85.1","6.2"
"-114.912","52.421","ROCKY MTN HOUSE (AUT)","3015523","AB","13.3","1","NA","29.0","1","-0.9","1","","","NA","76.3","1","NA","","9","","","NA","141.0","0.0"
"-112.422","52.792","ROSALIND AGCM","3015600","AB","15.0","1","NA","30.6","1","-2.4","1","","","NA","12.4","5","NA","","2","","","NA","98.2","7.3"
"-111.453","54.282","ST. LINA AGCM","3015673","AB","14.7","1","NA","31.9","1","-1.7","1","","","NA","20.9","9","NA","","4","","","NA","107.6","9.2"
"-111.272","54.011","ST. PAUL AGCM","3015676","AB","15.2","1","NA","30.0","1","0.0","1","","","NA","36.8","2","NA","","5","","","NA","93.0","8.6"
"-110.755","51.590","SEDALIA AGCM","3015797","AB","15.1","1","NA","29.3","1","0.8","1","","","NA","5.1","11","NA","","1","","","NA","94.1","7.4"
"-112.539","53.333","SHONTS AGCM","3015900","AB","14.6","1","NA","31.1","1","-3.8","1","","","NA","18.8","1","NA","","5","","","NA","104.2","0.8"
"-112.499","54.278","SMOKY LAKE AGDM","3016022","AB","15.1","1","NA","30.2","1","-1.4","1","","","NA","39.4","1","NA","","6","","","NA","92.5","6.5"
"-111.683","51.816","SPONDIN AGCM","3016070","AB","14.2","1","NA","29.0","1","-2.3","1","","","NA","23.6","3","NA","","4","","","NA","119.3","4.1"
"-112.596","52.347","STETTLER AGDM","3016124","AB","15.3","1","NA","30.2","1","-2.3","1","","","NA","9.0","5","NA","","2","","","NA","88.5","7.7"
"-113.895","53.217","THORSBY AGCM","3016441","AB","14.8","2","NA","30.4","2","1.2","2","","","NA","16.3","4","NA","","3","","","NA","97.8","3.8"
"-114.718","53.439","TOMAHAWK AGDM","3016505","AB","14.7","3","NA","30.0","3","1.4","3","","","NA","31.9","6","NA","","6","","","NA","99.0","6.3"
"-110.081","53.664","TULLIBY LAKE AGCM","3016593","AB","15.1","1","NA","29.3","1","-15.8","1","","","NA","3.6","4","NA","","1","","","NA","96.7","10.1"
"-113.033","53.500","UNCAS","3016650","AB","","","NA","","","","","0.0","0","NA","52.2","0","NA","0.0","7","","","NA","",""
"-111.678","53.625","TWO HILLS AGDM","3016655","AB","15.9","2","NA","30.5","2","1.4","2","","","NA","36.3","2","NA","","6","","","NA","71.3","11.6"
"-110.882","53.344","VERMILION AGDM","3016802","AB","15.6","2","NA","30.1","2","3.0","2","","","NA","9.7","3","NA","","2","","","NA","77.0","8.1"
"-111.732","53.182","VIKING AGCM","3016841","AB","15.6","2","NA","30.0","2","-0.6","2","","","NA","15.7","2","NA","","4","","","NA","80.0","9.5"
"-111.921","54.130","VILNA AGCM","3016852","AB","14.7","1","NA","30.3","1","-3.3","1","","","NA","15.0","2","NA","","4","","","NA","106.3","6.4"
"-112.098","53.505","VEGREVILLE","3016GF0","AB","15.0","2","4.7","31.1","2","-2.7","2","","","NA","15.1","2","NA","","4","","","NA","91.2","5.2"
"-113.444","52.980","WETASKIWIN AGCM","3017282","AB","14.8","2","NA","29.2","1","1.0","2","","","NA","21.3","3","NA","","3","","","NA","94.7","2.5"
"-111.224","51.491","YOUNGSTOWN AGCM","3017705","AB","14.9","1","NA","29.5","1","-1.5","1","","","NA","8.6","3","NA","","1","","","NA","99.2","7.4"
"-114.108","53.547","EDMONTON STONY PLAIN CS","301A001","AB","15.8","0","NA","30.4","0","2.0","0","","","NA","66.2","0","NA","","8","","","NA","78.3","9.9"
"-110.206","51.670","ESTHER 1","301B460","AB","15.2","0","NA","30.9","0","0.2","0","","","NA","18.0","0","NA","","5","","","NA","94.4","8.8"
"-111.096","52.829","WAINWRIGHT CFB AIRFIELD 21","301S001","AB","15.8","0","NA","30.7","0","1.2","0","","","NA","17.7","0","NA","","4","","","NA","79.8","12.4"
"-113.821","54.308","PIBROCH AGCM","301X001","AB","14.6","1","NA","30.8","1","0.0","1","","","NA","31.2","3","NA","0.0","5","","","NA","104.8","3.9"
"-110.025","53.358","LLOYDMINSTER LITE","301X003","AB","16.7","24","NA","30.4","24","6.1","24","","","NA","3.1","24","NA","0.0","1","","","NA","12.1","2.8"
"-110.317","51.066","ACADIA VALLEY","3020035","AB","16.1","0","NA","33.3","0","1.9","0","","","NA","13.5","23","NA","","2","","","NA","76.5","16.9"
"-111.006","50.810","ATLEE AGCM","3020405","AB","15.7","0","NA","30.7","0","0.0","0","","","NA","14.0","2","NA","","4","","","NA","83.9","11.2"
"-113.357","51.379","BEISEKER AGCM","3020610","AB","13.9","0","NA","29.8","0","-1.8","0","","","NA","29.2","0","NA","","6","","","NA","127.3","0.8"
"-112.803","51.998","BIG VALLEY AGCM","3020679","AB","15.2","0","NA","28.5","0","1.3","0","","","NA","31.2","3","NA","","4","","","NA","93.2","7.5"
"-110.686","50.798","BUFFALO AGCM","3020950","AB","15.8","0","NA","31.3","0","0.4","0","","","NA","16.7","2","NA","","4","","","NA","80.7","12.5"
"-111.221","51.024","CABIN LAKE AGCM","3021000","AB","15.2","0","NA","31.0","0","-0.8","0","","","NA","","","NA","","","","","NA","96.0","8.9"
"-110.797","51.067","CAPPON","3021200","AB","15.3","0","NA","30.8","0","-0.2","0","","","NA","27.1","1","NA","","6","","","NA","93.1","8.6"
"-110.824","51.276","CEREAL AGCM","3021463","AB","15.5","0","NA","30.5","0","-0.1","0","","","NA","10.3","7","NA","","2","","","NA","88.8","10.0"
"-112.252","51.775","CRAIGMYLE AGCM","3021912","AB","13.9","1","NA","29.1","1","-11.6","1","","","NA","27.8","3","NA","","2","","","NA","126.5","3.9"
"-112.677","51.445","DRUMHELLER EAST","30221LG","AB","16.9","0","NA","31.4","0","2.1","0","","","NA","15.4","0","NA","","1","","","NA","55.8","20.4"
"-112.097","51.053","FINNEGAN AGCM","3022650","AB","14.6","0","NA","30.5","0","-1.0","0","","","NA","","","NA","","","","","NA","110.3","5.3"
"-112.135","51.453","HAND HILLS AGCM","3022990","AB","14.3","0","NA","28.9","0","-1.9","0","","","NA","14.0","0","NA","","2","","","NA","121.6","6.8"
"-114.486","52.310","HESPERO AGCM","3023200","AB","13.7","3","NA","28.9","3","-0.2","3","","","NA","20.4","6","NA","","3","","","NA","120.4","0.0"
"-112.500","51.183","HUSSAR AGDM","3023402","AB","14.4","1","NA","28.7","1","0.7","1","","","NA","11.0","1","NA","","4","","","NA","112.0","3.3"
"-110.359","51.913","KIRRIEMUIR AGCM","3023660","AB","15.4","1","NA","29.6","1","1.1","1","","","NA","10.0","9","NA","","3","","","NA","87.3","8.9"
"-113.756","52.449","LACOMBE CDA 2","3023722","AB","14.6","0","NA","29.6","0","0.0","0","","","NA","26.9","0","NA","","3","","","NA","110.7","4.2"
"-114.473","52.553","LEEDALE AGDM","3023740","AB","13.1","1","NA","28.9","1","-2.5","1","","","NA","24.6","2","NA","","4","","","NA","146.0","0.1"
"-113.656","51.619","LINDEN AGCM","3023850","AB","13.6","2","NA","28.8","2","-2.1","2","","","NA","28.4","2","NA","","5","","","NA","127.7","0.0"
"-110.341","49.458","LODGE CREEK","3023900","AB","13.0","1","NA","27.5","1","0.2","1","","","NA","29.3","2","NA","","6","","","NA","149.2","0.0"
"-112.675","51.660","MORRIN AGDM","3024668","AB","15.1","1","NA","29.4","1","-1.1","1","","","NA","18.5","2","NA","","2","","","NA","94.1","5.6"
"-114.085","51.759","OLDS AGDM","3024925","AB","13.9","2","NA","28.2","1","-0.6","2","","","NA","31.3","3","NA","","5","","","NA","119.0","0.0"
"-110.350","51.383","OYEN AGDM","3024965","AB","15.3","1","NA","30.7","1","1.2","1","","","NA","13.6","5","NA","","2","","","NA","91.4","11.7"
"-111.621","50.740","PATRICIA AGCM","3025013","AB","15.6","1","NA","31.5","1","-0.2","1","","","NA","14.3","3","NA","","3","","","NA","84.7","11.9"
"-111.705","51.125","POLLOCKVILLE AGDM","3025243","AB","14.9","2","NA","30.8","2","-2.8","2","","","NA","2.8","2","NA","","1","","","NA","92.6","3.5"
"-113.600","52.433","PRENTISS","3025297","AB","14.3","6","NA","27.6","6","0.4","6","","","NA","24.6","7","NA","","6","","","NA","94.1","1.1"
"-113.894","52.182","RED DEER REGIONAL A","3025484","AB","14.4","0","NA","29.1","0","0.1","0","","","NA","26.6","0","NA","","6","","","NA","113.4","1.2"
"-113.620","53.692","ST. ALBERT RESEARCH STATION","3025750","AB","15.6","0","NA","31.0","0","0.0","0","","","NA","23.2","0","NA","","3","","","NA","87.8","14.2"
"-110.091","50.307","SCHULER AGDM","3025768","AB","15.1","1","NA","30.6","1","1.4","1","","","NA","26.2","2","NA","","5","","","NA","96.1","10.1"
"-111.646","51.463","SHEERNESS AGCM","3025890","AB","15.1","1","NA","29.0","1","-1.0","1","","","NA","10.0","4","NA","","3","","","NA","94.6","8.5"
"-111.388","51.301","SUNNYNOOK AGCM","3026264","AB","14.4","1","NA","29.7","1","-3.9","1","","","NA","6.2","2","NA","","2","","","NA","112.7","3.2"
"-113.206","51.768","THREE HILLS","3026479","AB","13.9","1","NA","29.6","1","-4.5","1","","","NA","18.6","1","NA","","3","","","NA","125.1","2.6"
"-111.955","50.895","VERGER","3026800","AB","15.0","2","NA","30.7","2","0.0","2","","","NA","14.5","8","NA","","3","","","NA","93.4","5.4"
"-114.683","51.778","SUNDRE A","3026KNQ","AB","12.9","4","NA","28.2","4","-2.1","4","","","NA","0.8","26","NA","0.0","0","","","NA","138.5","0.0"
"-113.591","51.936","WIMBORNE AGCM","3027582","AB","14.0","1","NA","28.9","1","-2.7","1","","","NA","27.3","1","NA","","6","","","NA","120.7","0.8"
"-113.434","49.528","ARDENVILLE","3030200","AB","14.1","0","NA","29.0","0","1.3","0","","","NA","22.3","0","NA","","5","","","NA","126.6","4.5"
"-114.013","50.512","AZURE","3030450","AB","14.1","0","NA","29.6","0","0.7","0","","","NA","13.0","0","NA","","3","","","NA","126.0","3.6"
"-112.300","49.800","BARNWELL AGDM","3030525","AB","15.3","0","NA","32.4","0","0.0","0","","","NA","11.1","1","NA","","3","","","NA","92.9","9.3"
"-113.224","50.026","BARONS AGCM","3030529","AB","14.7","1","NA","30.9","1","1.0","1","","","NA","13.1","1","NA","","2","","","NA","101.5","3.7"
"-112.465","50.893","BASSANO AGCM","3030540","AB","14.5","0","NA","30.3","0","-0.5","0","","","NA","21.0","3","NA","","2","","","NA","112.8","4.2"
"-114.152","50.707","BLACK DIAMOND","3030680","AB","13.3","0","NA","29.1","0","-0.4","0","","","NA","15.3","0","NA","","4","","","NA","146.2","0.0"
"-113.640","50.546","BLACKIE AGCM","3030690","AB","13.3","0","NA","30.0","0","-1.0","0","","","NA","8.5","0","NA","","3","","","NA","145.3","0.7"
"-113.050","49.567","BLOOD TRIBE AGDM","3030720","AB","14.2","0","NA","30.0","0","-0.5","0","","","NA","14.4","6","NA","","3","","","NA","121.4","3.3"
"-111.450","49.734","BOW ISLAND","3030768","AB","16.0","0","NA","30.9","0","2.4","0","","","NA","42.2","0","NA","","4","","","NA","78.6","16.0"
"-113.817","49.617","BROCKET AGDM","3030830","AB","","","NA","","","","","","","NA","6.5","0","NA","","2","","","NA","",""
"-110.484","50.339","BULL SPRINGS AGCM","3030879","AB","15.8","1","NA","30.3","1","1.3","1","","","NA","8.7","9","NA","","2","","","NA","81.5","14.9"
"-111.849","50.555","BROOKS","3030QLP","AB","15.5","0","NA","31.8","0","-0.8","0","","","NA","12.6","0","NA","","2","","","NA","88.7","10.4"
"-114.013","51.123","CALGARY INTL A","3031092","AB","14.9","0","NA","29.7","0","3.0","0","0.0","0","NA","30.4","0","NA","","2","","","NA","100.8","3.6"
"-114.000","51.109","CALGARY INT'L CS","3031094","AB","14.3","0","NA","29.5","0","1.9","0","","","NA","25.0","0","NA","0.0","2","","","NA","116.5","1.7"
"-114.371","51.105","CALGARY SPRINGBANK A","3031109","AB","12.6","0","NA","27.9","0","-1.3","0","","","NA","53.7","0","NA","","7","","","NA","167.1","0.0"
"-113.286","49.201","CARDSTON","3031322","AB","14.2","2","NA","29.2","2","2.0","2","","","NA","18.4","2","NA","","2","","","NA","116.6","5.6"
"-113.376","49.001","CARWAY","3031402","AB","12.7","12","NA","26.4","12","1.6","12","","","NA","21.0","12","NA","","4","","","NA","100.9","0.0"
"-113.350","50.282","CHAMPION AGDM","3031480","AB","14.4","0","NA","30.7","0","-0.5","0","","","NA","6.9","0","NA","","4","","","NA","114.7","1.7"
"-113.639","50.004","CLARESHOLM","3031640","AB","14.7","0","NA","30.5","0","0.1","0","","","NA","7.0","0","NA","","1","","","NA","110.3","7.6"
"-114.222","51.076","COP UPPER","3031875","AB","15.1","0","NA","29.3","0","3.6","0","","","NA","14.4","0","NA","","3","","","NA","98.6","8.1"
"-112.433","50.183","ENCHANT AGDM","3032422","AB","14.9","0","NA","30.3","0","1.6","0","","","NA","10.0","0","NA","","2","","","NA","102.5","5.1"
"-112.033","49.800","FINCASTLE AGDM","3032550","AB","16.3","2","NA","32.7","2","1.8","2","","","NA","12.3","4","NA","","4","","","NA","65.4","15.0"
"-111.486","49.483","FOREMOST AGDM","3032642","AB","14.9","0","NA","29.9","0","1.8","0","","","NA","34.7","2","NA","","4","","","NA","100.5","4.4"
"-113.379","49.786","FORT MACLEOD AGCM","3032683","AB","14.6","1","NA","30.5","1","0.8","1","","","NA","4.2","2","NA","","1","","","NA","107.6","4.8"
"-112.941","50.934","GLEICHEN AGCM","3032801","AB","14.7","2","NA","29.6","2","-0.1","2","","","NA","9.9","2","NA","","2","","","NA","98.2","2.4"
"-111.733","49.874","GRASSY LAKE","3032927","AB","16.3","0","NA","32.4","0","0.4","0","","","NA","14.7","0","NA","","3","","","NA","70.4","17.6"
"-112.733","49.900","IRON SPRINGS AGDM","3033498","AB","14.0","18","NA","29.2","18","3.5","18","","","NA","3.0","20","NA","","1","","","NA","52.4","0.0"
"-114.292","50.869","PRIDDIS OBSERVATORY","3033505","AB","13.9","2","NA","28.0","2","1.9","2","","","NA","23.4","2","NA","","4","","","NA","121.0","2.7"
"-110.261","49.989","IRVINE AGCM","3033550","AB","15.7","2","NA","31.1","2","2.3","2","","","NA","22.1","4","NA","","4","","","NA","79.4","14.1"
"-113.631","51.191","KEOMA AGCM","3033620","AB","13.9","2","NA","30.0","2","-2.5","2","","","NA","12.6","11","NA","","1","","","NA","121.7","2.5"
"-112.299","50.600","LATHOM AGCM","3033770","AB","14.7","0","NA","30.7","0","-1.6","0","","","NA","4.9","16","NA","","2","","","NA","108.3","7.2"
"-112.799","49.630","LETHBRIDGE","3033875","AB","14.4","2","NA","30.6","2","0.7","2","","","NA","15.6","2","NA","","4","","","NA","108.4","2.8"
"-112.763","49.647","LETHBRIDGE AGTECH AGCM","3033877","AB","14.9","0","NA","30.5","0","0.0","0","","","NA","15.3","16","NA","","4","","","NA","102.7","6.6"
"-112.768","49.695","LETHBRIDGE CDA","3033890","AB","15.6","2","NA","32.0","2","2.3","2","","","NA","","","NA","","","","","NA","78.6","10.3"
"-112.783","49.700","LETHBRIDGE CDA 2","3033892","AB","","","NA","","","","","0.0","0","NA","25.0","0","NA","0.0","6","","","NA","",""
"-112.750","49.683","LETHBRIDGE DEMO FARM AGDM","3033897","AB","15.6","1","NA","31.7","1","2.2","1","","","NA","8.0","15","NA","","3","","","NA","82.0","10.1"
"-110.721","50.019","MEDICINE HAT","3034479","AB","16.2","0","NA","31.8","0","2.7","0","","","NA","61.0","4","NA","","2","","","NA","76.1","19.6"
"-110.717","50.025","MEDICINE HAT RCS","3034485","AB","16.4","0","NA","32.1","0","3.5","0","","","NA","","","NA","","","","","NA","71.4","21.1"
"-113.349","50.673","MOSSLEIGH AGCM","3034577","AB","14.3","1","NA","30.2","1","-2.1","1","","","NA","5.7","1","NA","","2","","","NA","114.5","3.9"
"-114.099","51.369","NIER AGDM","3034795","AB","13.6","1","NA","27.8","1","0.2","1","","","NA","30.5","2","NA","","5","","","NA","133.1","0.3"
"-113.997","49.521","PINCHER CREEK","3035198","AB","13.6","4","NA","28.3","4","0.6","4","","","NA","26.0","0","NA","","6","","","NA","118.3","0.8"
"-114.005","49.522","PINCHER CREEK CLIMATE","3035208","AB","13.3","2","NA","27.8","2","0.7","2","","","NA","11.8","2","NA","","4","","","NA","135.5","0.4"
"-112.983","50.606","QUEENSTOWN","3035340","AB","15.1","0","4.4","30.0","0","0.0","0","0.0","0","0.0","5.6","0","10.0","0.0","2","","","NA","99.3","8.9"
"-112.803","50.598","QUEENSTOWN","3035342","AB","15.3","2","NA","30.7","2","1.4","2","","","NA","7.8","2","NA","","2","","","NA","84.3","7.1"
"-112.117","50.367","RAINIER AGCM","3035355","AB","15.8","2","NA","31.9","2","2.1","2","","","NA","8.3","3","NA","","2","","","NA","73.6","10.5"
"-111.213","50.099","RALSTON AGCM","3035362","AB","15.9","1","NA","31.4","1","0.1","1","","","NA","13.4","5","NA","","4","","","NA","79.0","16.2"
"-112.683","49.483","RAYMOND AGDM","3035422","AB","15.0","1","NA","30.6","1","0.3","1","","","NA","13.2","1","NA","","3","","","NA","97.6","8.1"
"-111.701","50.265","ROLLING HILLS AGCM","3035530","AB","15.3","1","NA","32.8","1","-1.5","1","","","NA","4.3","9","NA","","1","","","NA","91.1","10.2"
"-112.050","50.833","ROSEMARY AGDM","3035650","AB","14.7","1","NA","31.2","1","-2.2","1","","","NA","15.6","3","NA","","4","","","NA","104.6","6.1"
"-110.917","49.917","SEVEN PERSONS AGDM","3035845","AB","15.4","1","NA","30.6","1","0.0","1","","","NA","18.2","3","NA","","4","","","NA","87.0","10.0"
"-110.215","50.732","SOCIAL PLAINS AGCM","3036040","AB","15.9","1","NA","30.9","1","0.1","1","","","NA","30.3","1","NA","","4","","","NA","76.9","14.6"
"-112.982","51.228","STANDARD AGCM","3036086","AB","15.4","1","NA","29.4","1","2.0","1","","","NA","2.7","18","NA","","2","","","NA","85.0","6.0"
"-113.883","50.183","STAVELY AAFC","3036099","AB","13.8","1","NA","26.8","1","2.3","1","","","NA","23.6","1","NA","","3","","","NA","128.2","2.5"
"-113.283","51.033","STRATHMORE AGDM","3036205","AB","14.8","1","NA","28.5","1","0.0","1","","","NA","3.9","15","NA","","1","","","NA","97.8","2.6"
"-112.124","49.792","TABER","3036360","AB","15.9","18","NA","32.5","12","3.5","12","0.0","12","NA","14.4","12","NA","","4","","","NA","31.6","4.8"
"-111.321","50.456","TIDE LAKE AGCM","3036485","AB","15.8","1","NA","32.2","1","1.8","1","","","NA","10.4","3","NA","","3","","","NA","80.8","13.8"
"-112.133","50.050","VAUXHALL CDA CS","3036682","AB","15.4","1","NA","31.9","1","1.0","1","","","NA","","","NA","","","","","NA","86.6","9.0"
"-112.117","49.500","WRENTHAM AGDM","3037675","AB","14.8","1","NA","30.9","1","0.0","1","","","NA","16.9","1","NA","","4","","","NA","103.1","7.3"
"-113.961","50.729","OKOTOKS","303M9JM","AB","15.4","0","5.6","30.5","0","2.5","0","0.0","0","0.0","47.0","0","67.0","0.0","6","","","NA","88.0","8.0"
